"","year","airport","airport_name","state","region","latitude","longitude","delay_type","delay_prop","delay_curr","delay_trend","delay_likely","delay_comp"
"1076",2003,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000583302878953994,19,"generally remained steady","Previous Flight","worse"
"1077",2003,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.00153630365622404,15,"decreased","Previous Flight","worse"
"1078",2003,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000835561681598897,22,"increased","NAS","worse"
"1079",2003,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.00126843302555868,13,"decreased","Previous Flight","better"
"1080",2003,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000412733088866349,19,"generally remained steady","Previous Flight","worse"
"1081",2004,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.000369865871761605,16,"decreased","NAS","worse"
"1082",2004,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.00046484746838312,23,"generally remained steady","NAS","better"
"1083",2004,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000802847444842542,18,"generally remained steady","Previous Flight","better"
"1084",2004,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",4.64485443026216e-05,16,"decreased","NAS","better"
"1085",2004,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000286892709839841,19,"generally remained steady","NAS","better"
"1086",2004,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.000573317354157807,21,"increased","Previous Flight","better"
"1087",2004,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.000456104551453105,22,"increased","Previous Flight","better"
"1088",2004,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.000608410928067124,18,"decreased","NAS","better"
"1089",2004,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.00119888140485927,21,"generally remained steady","NAS","worse"
"1090",2004,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.000302293363851285,20,"generally remained steady","Previous Flight","worse"
"1091",2004,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",0.000944254215818225,22,"increased","NAS","better"
"1092",2004,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.00209194824496219,23,"decreased","NAS","worse"
"1093",2004,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.00111281827551104,19,"decreased","Previous Flight","worse"
"1094",2004,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.000811018682433013,21,"increased","Previous Flight","worse"
"1095",2004,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.000934968693397571,20,"generally remained steady","Previous Flight","worse"
"1096",2004,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.00110398883692536,18,"increased","Previous Flight","better"
"1097",2004,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.000923300896483028,20,"decreased","NAS","worse"
"1098",2004,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.000854475174216028,18,"decreased","NAS","better"
"1099",2004,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.000280590952829035,23,"decreased","NAS","worse"
"1100",2004,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.00114127612327859,16,"decreased","Previous Flight","better"
"1101",2004,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.000167221058683422,22,"decreased","NAS","worse"
"1102",2004,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.00134278296012594,17,"decreased","Previous Flight","better"
"1103",2004,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000927150009874421,19,"generally remained steady","Previous Flight","worse"
"1104",2004,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.00136448820265292,15,"decreased","Previous Flight","worse"
"1105",2004,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000704480823918223,22,"increased","NAS","worse"
"1106",2004,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.00169878303449269,13,"decreased","Previous Flight","better"
"1107",2004,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000626366434111766,19,"generally remained steady","Previous Flight","worse"
"1108",2005,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.00021945090739879,16,"decreased","NAS","worse"
"1109",2005,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.000445258725086528,23,"generally remained steady","NAS","better"
"1110",2005,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000509120533373286,18,"generally remained steady","Previous Flight","better"
"1111",2005,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000131292938639756,16,"decreased","NAS","better"
"1112",2005,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000294914348937469,19,"generally remained steady","NAS","better"
"1113",2005,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.000350760180847051,21,"increased","Previous Flight","better"
"1114",2005,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.000272732293517776,22,"increased","Previous Flight","better"
"1115",2005,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.000474963478465141,18,"decreased","NAS","better"
"1116",2005,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.000776064245611541,21,"generally remained steady","NAS","worse"
"1117",2005,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.000327997450542985,20,"generally remained steady","Previous Flight","worse"
"1118",2005,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",0.000809781122396054,22,"increased","NAS","better"
"1119",2005,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.00125913500681754,23,"decreased","NAS","worse"
"1120",2005,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.000668787338040189,19,"decreased","Previous Flight","worse"
"1121",2005,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.000625248939302104,21,"increased","Previous Flight","worse"
"1122",2005,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.00072887893283029,20,"generally remained steady","Previous Flight","worse"
"1123",2005,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.000659132297803964,18,"increased","Previous Flight","better"
"1124",2005,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.000703293695447219,20,"decreased","NAS","worse"
"1125",2005,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.000635244111910099,18,"decreased","NAS","better"
"1126",2005,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.000255017143263201,23,"decreased","NAS","worse"
"1127",2005,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.000622536433660001,16,"decreased","Previous Flight","better"
"1128",2005,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.000198580662515724,22,"decreased","NAS","worse"
"1129",2005,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.00087105518019954,17,"decreased","Previous Flight","better"
"1130",2005,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.000512636190048298,19,"generally remained steady","Previous Flight","worse"
"1131",2005,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.000999390100867933,15,"decreased","Previous Flight","worse"
"1132",2005,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000504930691227091,22,"increased","NAS","worse"
"1133",2005,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.00083906430712216,13,"decreased","Previous Flight","better"
"1134",2005,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.00074624613295103,19,"generally remained steady","Previous Flight","worse"
"1135",2006,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.00040916041093894,16,"decreased","NAS","worse"
"1136",2006,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.000414561550789895,23,"generally remained steady","NAS","better"
"1137",2006,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000849074142931509,18,"generally remained steady","Previous Flight","better"
"1138",2006,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000271889950116622,16,"decreased","NAS","better"
"1139",2006,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Security",0.000413188206699778,19,"generally remained steady","NAS","better"
"1140",2006,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Security",0.000628149678307835,21,"increased","Previous Flight","better"
"1141",2006,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Security",0.000600838997451147,22,"increased","Previous Flight","better"
"1142",2006,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Security",0.00108380062305296,18,"decreased","NAS","better"
"1143",2006,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Security",0.000902313472575587,21,"generally remained steady","NAS","worse"
"1144",2006,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Security",0.000712730832925394,20,"generally remained steady","Previous Flight","worse"
"1145",2006,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Security",0.000965830967304155,22,"increased","NAS","better"
"1146",2006,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Security",0.00116173595017381,23,"decreased","NAS","worse"
"1147",2006,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Security",0.00112199268065571,19,"decreased","Previous Flight","worse"
"1148",2006,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Security",0.0010176143651133,21,"increased","Previous Flight","worse"
"1149",2006,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Security",0.000730852030004373,20,"generally remained steady","Previous Flight","worse"
"1150",2006,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Security",0.00102868182493684,18,"increased","Previous Flight","better"
"1151",2006,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Security",0.00107120181405896,20,"decreased","NAS","worse"
"1152",2006,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Security",0.00138565738311257,18,"decreased","NAS","better"
"1153",2006,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Security",0.00042996369706714,23,"decreased","NAS","worse"
"1154",2006,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Security",0.00133048250549679,16,"decreased","Previous Flight","better"
"1155",2006,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Security",0.000321308872002733,22,"decreased","NAS","worse"
"1156",2006,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Security",0.00129967222260967,17,"decreased","Previous Flight","better"
"1157",2006,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Security",0.00102168648765,19,"generally remained steady","Previous Flight","worse"
"1158",2006,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Security",0.00141889943921062,15,"decreased","Previous Flight","worse"
"1159",2006,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Security",0.000956109404043853,22,"increased","NAS","worse"
"1160",2006,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Security",0.00147678227495747,13,"decreased","Previous Flight","better"
"1161",2006,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Security",0.000718733953892539,19,"generally remained steady","Previous Flight","worse"
"1162",2007,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Security",0.000272261378655462,16,"decreased","NAS","worse"
"1163",2007,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Security",0.000391547496650777,23,"generally remained steady","NAS","better"
"1164",2007,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Security",0.000719776955071073,18,"generally remained steady","Previous Flight","better"
"1165",2007,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Security",0.000722089812870189,16,"decreased","NAS","better"
